Start Time:  10/27/2021 1:40:42 PM        Time Completed:  10/27/2021 2:05:43 PM    Elapsed Time:  00:25:00
Sample ID:     Co4-Anneal00_IP_500G_7p5mm

Experiment:    c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.exp
Data File:     C:\Users\VSM\Desktop\VSM Data\20211027_Co4-Anneal00_IP_500G_7p5mm#1.txt
Plot File:     C:\Users\VSM\Desktop\VSM Data\20211027_Co4-Anneal00_IP_500G_7p5mm#1.oc2
VSM Exp File:  c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.stp
VSM Data File: C:\Users\VSM\Desktop\VSM Data\20211027_Co4-Anneal00_IP_500G_7p5mm#1.dat

***DATA***

Field(G)	 Moment(emu)	
 499.992 	 0.000371046 	
 483.336 	 0.000372815 	
 466.655 	 0.000371046 	
 449.997 	 0.000372457 	
 433.339 	 0.000371561 	
 416.66 	 0.000372128 	
 399.993 	 0.000372151 	
 383.325 	 0.000371923 	
 366.643 	 0.000374094 	
 350.003 	 0.000372702 	
 333.333 	 0.000373771 	
 316.661 	 0.000371875 	
 299.999 	 0.000373319 	
 283.33 	 0.000373223 	
 266.658 	 0.000374627 	
 249.991 	 0.000374305 	
 233.332 	 0.000373573 	
 216.657 	 0.000372694 	
 199.988 	 0.000374026 	
 183.324 	 0.000370087 	
 166.667 	 0.000373964 	
 150.002 	 0.000372172 	
 133.339 	 0.000371919 	
 116.659 	 0.000370741 	
 99.9996 	 0.000370137 	
 83.3422 	 0.000369138 	
 66.6591 	 0.00036582 	
 49.9984 	 0.000362449 	
 44.1184 	 0.000361232 	
 38.2281 	 0.000358927 	
 32.346 	 0.000357231 	
 26.4576 	 0.000354387 	
 20.5823 	 0.000349995 	
 14.6923 	 0.00034476 	
 8.81255 	 0.000340174 	
 2.94101 	 0.000335161 	
-2.93867 	 0.000329701 	
-8.83102 	 0.000320085 	
-14.7196 	 0.000307032 	
-20.5977 	 0.000286616 	
-26.4781 	 0.000238479 	
-32.3647 	 0.000113123 	
-38.2435 	 0.0000247366 	
-44.1151 	 0.0000186169 	
-50 	 0.0000162179 	
-66.6662 	 0.00000977964 	
-83.3377 	 0.00000970236 	
-100.002 	 0.00000660641 	
-116.67 	 0.00000590803 	
-133.332 	 0.00000475458 	
-150.007 	 0.00000422193 	
-166.67 	 0.00000555354 	
-183.339 	 0.00000273391 	
-200.006 	 0.00000346052 	
-216.675 	 0.000000925337 	
-233.338 	 0.00000316349 	
-250.01 	 0.00000158974 	
-266.676 	 0.00000253388 	
-283.332 	 0.00000302112 	
-300.023 	 0.00000218549 	
-316.671 	 0.00000394252 	
-333.347 	 0.00000261498 	
-349.999 	 0.000000409421 	
-366.665 	 0.00000298104 	
-383.35 	 0.00000393623 	
-399.999 	 0.00000415699 	
-416.677 	 0.00000276413 	
-433.327 	 0.00000437866 	
-450.005 	 0.00000483308 	
-466.665 	 0.0000049919 	
-483.34 	 0.00000531613 	
-500.006 	 0.00000550358 	
-483.33 	 0.00000461238 	
-466.675 	 0.00000377755 	
-449.999 	 0.00000443724 	
-433.323 	 0.00000439268 	
-416.669 	 0.00000308557 	
-399.996 	 0.00000398642 	
-383.337 	 0.00000600993 	
-366.674 	 0.00000265434 	
-350.001 	 0.00000201073 	
-333.336 	 0.00000247774 	
-316.661 	 0.00000307404 	
-299.992 	 0.00000283035 	
-283.343 	 0.00000174896 	
-266.666 	 0.00000319947 	
-250 	 0.00000184233 	
-233.342 	 0.00000265825 	
-216.676 	 0.00000301052 	
-200.014 	 0.00000105259 	
-183.322 	 0.00000306278 	
-166.669 	 0.00000336631 	
-149.999 	 0.00000216455 	
-133.34 	 0.00000294422 	
-116.662 	 0.00000354092 	
-100.005 	 0.00000591813 	
-83.3329 	 0.00000425985 	
-66.6707 	 0.0000073866 	
-50.0065 	 0.0000126738 	
-44.1178 	 0.0000130441 	
-38.2303 	 0.0000148846 	
-32.3534 	 0.0000153901 	
-26.4786 	 0.0000177408 	
-20.5912 	 0.0000217472 	
-14.7129 	 0.0000262439 	
-8.82602 	 0.0000293806 	
-2.94618 	 0.0000355003 	
 2.94001 	 0.0000422679 	
 8.83699 	 0.0000492887 	
 14.6901 	 0.0000567018 	
 20.5939 	 0.0000705749 	
 26.471 	 0.0000910218 	
 32.3411 	 0.000143001 	
 38.2406 	 0.000279427 	
 44.1158 	 0.000350687 	
 49.9958 	 0.000357241 	
 66.6557 	 0.000362921 	
 83.3354 	 0.00036513 	
 99.99 	 0.000367715 	
 116.658 	 0.00036883 	
 133.328 	 0.000369437 	
 150.009 	 0.000369226 	
 166.658 	 0.00036989 	
 183.33 	 0.000371356 	
 200.001 	 0.000370918 	
 216.658 	 0.00037181 	
 233.331 	 0.000371767 	
 250.007 	 0.000371699 	
 266.655 	 0.000373789 	
 283.324 	 0.000371958 	
 299.997 	 0.000371552 	
 316.675 	 0.000372188 	
 333.339 	 0.000370982 	
 349.999 	 0.000371777 	
 366.661 	 0.000372355 	
 383.335 	 0.000372266 	
 400.001 	 0.000372372 	
 416.659 	 0.000371332 	
 433.327 	 0.000370266 	
 449.996 	 0.000371347 	
 466.654 	 0.000370714 	
 483.334 	 0.000369761 	
 500.004 	 0.000370345 	

	
	
