Start Time:  10/27/2021 7:11:29 PM        Time Completed:  10/27/2021 7:36:33 PM    Elapsed Time:  00:25:03
Sample ID:     Co1-Anneal00_IP_500G_7p5mm

Experiment:    c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.exp
Data File:     C:\Users\VSM\Desktop\VSM Data\20211027_Co1-Anneal00_IP_500G_7p5mm#1.txt
Plot File:     C:\Users\VSM\Desktop\VSM Data\20211027_Co1-Anneal00_IP_500G_7p5mm#1.oc2
VSM Exp File:  c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.stp
VSM Data File: C:\Users\VSM\Desktop\VSM Data\20211027_Co1-Anneal00_IP_500G_7p5mm#1.dat

***DATA***

Field(G)	 Moment(emu)	
 499.998 	 0.000181462 	
 483.319 	 0.000180911 	
 466.666 	 0.000179418 	
 449.998 	 0.000180868 	
 433.316 	 0.000181728 	
 416.644 	 0.000180651 	
 399.985 	 0.000181353 	
 383.345 	 0.000181532 	
 366.661 	 0.000183206 	
 349.997 	 0.000182842 	
 333.319 	 0.000183658 	
 316.655 	 0.000182403 	
 299.99 	 0.000181947 	
 283.333 	 0.000183426 	
 266.657 	 0.000184036 	
 249.992 	 0.000182744 	
 233.315 	 0.000183866 	
 216.667 	 0.000185027 	
 199.986 	 0.000184515 	
 183.326 	 0.000184792 	
 166.659 	 0.000185467 	
 149.989 	 0.00018395 	
 133.319 	 0.000186058 	
 116.671 	 0.000186007 	
 99.9973 	 0.000186283 	
 83.327 	 0.000186052 	
 66.6579 	 0.000187284 	
 49.9949 	 0.000185405 	
 44.0888 	 0.00018664 	
 38.2294 	 0.000187119 	
 32.3422 	 0.000188345 	
 26.4602 	 0.000188706 	
 20.5747 	 0.000188161 	
 14.6966 	 0.000188771 	
 8.82103 	 0.000187512 	
 2.93777 	 0.000187511 	
-2.94893 	 0.00018774 	
-8.82827 	 0.000187203 	
-14.7026 	 0.000188443 	
-20.592 	 0.000188334 	
-26.4723 	 0.000187759 	
-32.3432 	 0.000187691 	
-38.2298 	 0.000186452 	
-44.1214 	 0.000188519 	
-50.0017 	 0.000187728 	
-66.6712 	 0.000188152 	
-83.3399 	 0.000188575 	
-100.008 	 0.000188718 	
-116.667 	 0.000187459 	
-133.333 	 0.00018796 	
-149.995 	 0.000188425 	
-166.686 	 0.000188307 	
-183.33 	 0.000187131 	
-200.018 	 0.000188795 	
-216.677 	 0.000187985 	
-233.341 	 0.000190443 	
-249.989 	 0.00018987 	
-266.681 	 0.000190335 	
-283.346 	 0.000191443 	
-300.025 	 0.000190756 	
-316.674 	 0.000190461 	
-333.354 	 0.000191407 	
-350.009 	 0.000190737 	
-366.668 	 0.000192417 	
-383.343 	 0.000190209 	
-400.011 	 0.000193162 	
-416.67 	 0.000190791 	
-433.34 	 0.000192649 	
-450.013 	 0.000193366 	
-466.679 	 0.000193325 	
-483.349 	 0.000193663 	
-500.008 	 0.000193851 	
-483.336 	 0.00019151 	
-466.653 	 0.000194555 	
-450.008 	 0.000193824 	
-433.333 	 0.000190827 	
-416.673 	 0.000190995 	
-400.013 	 0.000191573 	
-383.342 	 0.000191582 	
-366.67 	 0.000191743 	
-350.008 	 0.000190551 	
-333.349 	 0.000189524 	
-316.674 	 0.000189403 	
-300 	 0.000189599 	
-283.334 	 0.000188128 	
-266.685 	 0.000190427 	
-250.008 	 0.000189369 	
-233.342 	 0.000188766 	
-216.672 	 0.000187995 	
-200.013 	 0.000187664 	
-183.333 	 0.000188323 	
-166.676 	 0.00018709 	
-150 	 0.000186061 	
-133.338 	 0.000186616 	
-116.663 	 0.000186693 	
-100.008 	 0.000186733 	
-83.3459 	 0.000185894 	
-66.6717 	 0.000187672 	
-50.0107 	 0.000184082 	
-44.1199 	 0.000184608 	
-38.2478 	 0.000186981 	
-32.3484 	 0.000185781 	
-26.4641 	 0.000188809 	
-20.5877 	 0.000185759 	
-14.7126 	 0.00018559 	
-8.83027 	 0.000186723 	
-2.96444 	 0.000184162 	
 2.94774 	 0.000186333 	
 8.81081 	 0.00018392 	
 14.7063 	 0.000185308 	
 20.5907 	 0.000186041 	
 26.4716 	 0.000184671 	
 32.354 	 0.000185691 	
 38.2258 	 0.000185252 	
 44.1399 	 0.00018451 	
 49.9939 	 0.000184413 	
 66.6677 	 0.000184531 	
 83.3474 	 0.000184089 	
 99.9998 	 0.000184927 	
 116.662 	 0.000183499 	
 133.33 	 0.000185479 	
 150 	 0.000184222 	
 166.666 	 0.000185613 	
 183.325 	 0.000186305 	
 199.997 	 0.000183502 	
 216.663 	 0.000183553 	
 233.327 	 0.000182883 	
 249.994 	 0.000182503 	
 266.658 	 0.00018275 	
 283.326 	 0.000181693 	
 299.997 	 0.000181327 	
 316.667 	 0.000184044 	
 333.33 	 0.000182046 	
 349.99 	 0.000183265 	
 366.67 	 0.000181223 	
 383.339 	 0.000181396 	
 399.99 	 0.00018084 	
 416.663 	 0.000180387 	
 433.332 	 0.000181688 	
 449.989 	 0.000180902 	
 466.665 	 0.000178489 	
 483.326 	 0.000180216 	
 500 	 0.000178407 	

	
	
