Start Time:  09/13/2021 5:36:56 PM        Time Completed:  09/13/2021 6:01:58 PM    Elapsed Time:  00:25:01
Sample ID:     Co3_OOP_500G_1p5mm

Experiment:    c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.exp
Data File:     C:\Users\VSM\Desktop\VSM Data\20210913_Co3_OOP_500G_1p5mm#3.txt
Plot File:     C:\Users\VSM\Desktop\VSM Data\20210913_Co3_OOP_500G_1p5mm#3.oc2
VSM Exp File:  c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.stp
VSM Data File: C:\Users\VSM\Desktop\VSM Data\20210913_Co3_OOP_500G_1p5mm#3.dat

***DATA***

Field(G)	 Moment(emu)	
 500.002 	 0.000196459 	
 483.338 	 0.000199243 	
 466.672 	 0.00019908 	
 449.995 	 0.000199583 	
 433.331 	 0.000201109 	
 416.675 	 0.000200438 	
 399.999 	 0.000203251 	
 383.332 	 0.000204078 	
 366.659 	 0.000205972 	
 350.003 	 0.000206234 	
 333.325 	 0.000205869 	
 316.663 	 0.000210081 	
 300.004 	 0.0002077 	
 283.33 	 0.000210124 	
 266.676 	 0.000211919 	
 250.005 	 0.00021339 	
 233.342 	 0.000213778 	
 216.666 	 0.000213097 	
 199.985 	 0.000213764 	
 183.319 	 0.000216111 	
 166.658 	 0.000216139 	
 149.997 	 0.00021808 	
 133.318 	 0.000220193 	
 116.662 	 0.000221385 	
 99.9896 	 0.000221676 	
 83.3287 	 0.0002212 	
 66.6576 	 0.000221867 	
 50.0054 	 0.000224076 	
 44.1116 	 0.000221146 	
 38.2354 	 0.000223118 	
 32.3506 	 0.000222072 	
 26.4807 	 0.000221156 	
 20.5848 	 0.000222013 	
 14.6938 	 0.000217534 	
 8.8138 	 0.000217485 	
 2.93901 	 0.000213445 	
-2.95268 	 0.000207438 	
-8.82327 	 0.000204781 	
-14.7094 	 0.000203163 	
-20.5865 	 0.00020236 	
-26.4706 	 0.00019921 	
-32.3649 	 0.000198551 	
-38.2443 	 0.000200442 	
-44.1224 	 0.000201011 	
-50.012 	 0.000200572 	
-66.6784 	 0.000201792 	
-83.3451 	 0.000203956 	
-99.9852 	 0.000202606 	
-116.664 	 0.000203055 	
-133.346 	 0.000203247 	
-149.998 	 0.000204864 	
-166.679 	 0.000206298 	
-183.337 	 0.000204483 	
-199.989 	 0.000208833 	
-216.671 	 0.00020853 	
-233.333 	 0.000208945 	
-250.025 	 0.000211633 	
-266.667 	 0.000211923 	
-283.321 	 0.000212649 	
-300.01 	 0.000211637 	
-316.673 	 0.000216136 	
-333.341 	 0.000216747 	
-350.004 	 0.000215312 	
-366.672 	 0.000217105 	
-383.342 	 0.000220164 	
-400.01 	 0.000218263 	
-416.679 	 0.000221892 	
-433.357 	 0.000221728 	
-450.01 	 0.000221111 	
-466.673 	 0.000223607 	
-483.334 	 0.000224271 	
-500.022 	 0.000225881 	
-483.339 	 0.000224301 	
-466.657 	 0.000223246 	
-450.004 	 0.00022217 	
-433.341 	 0.000221596 	
-416.669 	 0.000220613 	
-400.006 	 0.000219708 	
-383.344 	 0.000218026 	
-366.675 	 0.000218061 	
-350 	 0.000216732 	
-333.337 	 0.000215967 	
-316.678 	 0.000215572 	
-300.012 	 0.000213537 	
-283.326 	 0.000212123 	
-266.666 	 0.000210967 	
-250.008 	 0.00021057 	
-233.337 	 0.000209085 	
-216.665 	 0.00021087 	
-199.997 	 0.000211093 	
-183.338 	 0.000208666 	
-166.677 	 0.000207816 	
-150.008 	 0.000206637 	
-133.326 	 0.000203484 	
-116.669 	 0.000207153 	
-99.9944 	 0.000204244 	
-83.3359 	 0.000203928 	
-66.6767 	 0.00020203 	
-49.9997 	 0.000200789 	
-44.1183 	 0.000201865 	
-38.2363 	 0.000201204 	
-32.3559 	 0.000201406 	
-26.4783 	 0.000202796 	
-20.581 	 0.000201254 	
-14.7176 	 0.000203608 	
-8.83002 	 0.000204857 	
-2.94543 	 0.000208914 	
 2.94001 	 0.000213949 	
 8.82377 	 0.000217343 	
 14.704 	 0.000218978 	
 20.5834 	 0.000221459 	
 26.4596 	 0.000224778 	
 32.3513 	 0.00022473 	
 38.2406 	 0.000221967 	
 44.1171 	 0.000224758 	
 50.0044 	 0.00022412 	
 66.6611 	 0.000221743 	
 83.3504 	 0.000224941 	
 100.014 	 0.000224333 	
 116.669 	 0.0002233 	
 133.334 	 0.000223524 	
 149.999 	 0.00022022 	
 166.663 	 0.000221134 	
 183.332 	 0.000217687 	
 200.007 	 0.000219051 	
 216.657 	 0.000218811 	
 233.345 	 0.000218211 	
 249.999 	 0.000217126 	
 266.654 	 0.000214656 	
 283.328 	 0.000212242 	
 299.999 	 0.000214819 	
 316.662 	 0.000212999 	
 333.32 	 0.000210083 	
 349.997 	 0.00020993 	
 366.667 	 0.000208359 	
 383.323 	 0.000207755 	
 399.992 	 0.000205557 	
 416.668 	 0.000209495 	
 433.335 	 0.000205615 	
 449.995 	 0.00020342 	
 466.664 	 0.000204396 	
 483.335 	 0.00020205 	
 500.001 	 0.000201279 	

	
	
