Start Time:  09/13/2021 4:44:00 PM        Time Completed:  09/13/2021 5:09:02 PM    Elapsed Time:  00:25:02
Sample ID:     Co3_OOP_500G_1p5mm

Experiment:    c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.exp
Data File:     C:\Users\VSM\Desktop\VSM Data\20210913_Co3_OOP_500G_1p5mm#1.txt
Plot File:     C:\Users\VSM\Desktop\VSM Data\20210913_Co3_OOP_500G_1p5mm#1.oc2
VSM Exp File:  c:\Ideasvsm\Default UserID\Experiments\Jason_500G\Jason_500G.stp
VSM Data File: C:\Users\VSM\Desktop\VSM Data\20210913_Co3_OOP_500G_1p5mm#1.dat

***DATA***

Field(G)	 Moment(emu)	
 499.989 	 0.000148071 	
 483.326 	 0.00015033 	
 466.67 	 0.000150392 	
 450 	 0.00015328 	
 433.327 	 0.000154694 	
 416.666 	 0.000155327 	
 399.986 	 0.000157658 	
 383.329 	 0.000158888 	
 366.67 	 0.000159753 	
 349.995 	 0.00016129 	
 333.331 	 0.000161393 	
 316.648 	 0.00016327 	
 299.988 	 0.000165251 	
 283.332 	 0.000166652 	
 266.673 	 0.000168692 	
 249.989 	 0.000168624 	
 233.32 	 0.000169812 	
 216.66 	 0.000173012 	
 199.989 	 0.000172646 	
 183.319 	 0.000172452 	
 166.663 	 0.000176817 	
 149.99 	 0.000175744 	
 133.329 	 0.000176668 	
 116.658 	 0.000179398 	
 99.9887 	 0.000179064 	
 83.309 	 0.00017893 	
 66.6666 	 0.000181871 	
 49.9987 	 0.000181426 	
 44.1012 	 0.000183438 	
 38.2309 	 0.000183452 	
 32.347 	 0.000181906 	
 26.4852 	 0.000182401 	
 20.5716 	 0.000181263 	
 14.7048 	 0.000179145 	
 8.82078 	 0.000177455 	
 2.94151 	 0.000173662 	
-2.95068 	 0.000168676 	
-8.82252 	 0.000166563 	
-14.7009 	 0.000164907 	
-20.592 	 0.00016253 	
-26.4761 	 0.000163005 	
-32.3587 	 0.000163096 	
-38.249 	 0.000163937 	
-44.1103 	 0.000162799 	
-50.002 	 0.000164201 	
-66.6759 	 0.000166019 	
-83.3314 	 0.000164612 	
-100.008 	 0.000165196 	
-116.686 	 0.000167489 	
-133.35 	 0.00016884 	
-150.005 	 0.000170202 	
-166.67 	 0.00016985 	
-183.346 	 0.000172136 	
-200.005 	 0.000173416 	
-216.681 	 0.000172009 	
-233.352 	 0.00017553 	
-250.005 	 0.000178736 	
-266.668 	 0.000176224 	
-283.337 	 0.000176944 	
-300.004 	 0.000181105 	
-316.683 	 0.000180421 	
-333.352 	 0.000182092 	
-350.017 	 0.000183073 	
-366.672 	 0.000184501 	
-383.334 	 0.000187173 	
-399.996 	 0.000186745 	
-416.671 	 0.000187887 	
-433.339 	 0.00019004 	
-450.004 	 0.000190206 	
-466.665 	 0.000192406 	
-483.346 	 0.000193816 	
-500.005 	 0.00019499 	
-483.349 	 0.000194219 	
-466.677 	 0.000192738 	
-450.003 	 0.000192045 	
-433.35 	 0.000192861 	
-416.677 	 0.00018991 	
-400.001 	 0.000191156 	
-383.342 	 0.00018764 	
-366.671 	 0.000187987 	
-350.006 	 0.00018734 	
-333.331 	 0.000184821 	
-316.666 	 0.000185965 	
-300.01 	 0.000185857 	
-283.335 	 0.000182291 	
-266.686 	 0.000183809 	
-250.004 	 0.000182014 	
-233.331 	 0.00018184 	
-216.679 	 0.000179592 	
-199.996 	 0.000180441 	
-183.345 	 0.000182212 	
-166.676 	 0.000178295 	
-150.006 	 0.000179592 	
-133.338 	 0.000178078 	
-116.677 	 0.000178402 	
-100.001 	 0.000177675 	
-83.3299 	 0.000177309 	
-66.6694 	 0.000175945 	
-50.0095 	 0.00017337 	
-44.1111 	 0.000176289 	
-38.2388 	 0.000173206 	
-32.3477 	 0.000174659 	
-26.4778 	 0.000176507 	
-20.5857 	 0.000176539 	
-14.7146 	 0.00017731 	
-8.83327 	 0.000181304 	
-2.94643 	 0.000185228 	
 2.93128 	 0.000189501 	
 8.82502 	 0.000193265 	
 14.712 	 0.00019643 	
 20.5745 	 0.00019717 	
 26.4653 	 0.000200422 	
 32.3408 	 0.000199524 	
 38.2367 	 0.000200594 	
 44.1072 	 0.000202533 	
 49.9891 	 0.000200815 	
 66.6663 	 0.000201238 	
 83.3278 	 0.000201113 	
 99.991 	 0.000200835 	
 116.658 	 0.000199603 	
 133.324 	 0.000199572 	
 149.994 	 0.00020075 	
 166.679 	 0.000198155 	
 183.325 	 0.000195304 	
 199.989 	 0.000197256 	
 216.662 	 0.000195652 	
 233.327 	 0.000195073 	
 250.008 	 0.000194001 	
 266.66 	 0.000193608 	
 283.335 	 0.000192251 	
 299.998 	 0.000192226 	
 316.675 	 0.000191767 	
 333.337 	 0.000189526 	
 349.996 	 0.000190523 	
 366.662 	 0.000189503 	
 383.332 	 0.000188538 	
 399.997 	 0.000188644 	
 416.657 	 0.000186362 	
 433.335 	 0.000185555 	
 449.993 	 0.000185222 	
 466.652 	 0.000184498 	
 483.342 	 0.000183437 	
 499.988 	 0.000184915 	

	
	
